"","algorithm","iomode","image","nthreads","imsize","task_clock","context_switches","cpu_migrations","page_faults","time_elapsed"
"2112","omp","withoutIO","elephant",32,32,3.216641,71,52,127,0.001740335
"2113","omp","withoutIO","elephant",32,32,3.411527,89,53,126,0.00160676
"2114","omp","withoutIO","elephant",32,32,3.182608,71,51,127,0.001600141
"2115","omp","withoutIO","elephant",32,32,3.919547,76,55,126,0.001754551
"2116","omp","withoutIO","elephant",32,32,3.544204,95,53,127,0.001733938
"2117","omp","withoutIO","elephant",32,32,3.269975,89,60,126,0.001565178
"2118","omp","withoutIO","elephant",32,32,3.219066,78,46,124,0.001571912
"2119","omp","withoutIO","elephant",32,32,3.296291,79,48,126,0.001692068
"2120","omp","withoutIO","elephant",32,32,3.099888,84,49,127,0.001540576
"2121","omp","withoutIO","elephant",32,64,8.472655,94,67,128,0.002235263
"2122","omp","withoutIO","elephant",32,64,8.776681,93,62,126,0.002171513
"2123","omp","withoutIO","elephant",32,64,8.145401,66,47,126,0.002276152
"2124","omp","withoutIO","elephant",32,64,8.543996,96,63,126,0.002437695
"2125","omp","withoutIO","elephant",32,64,8.523662,79,44,126,0.002260594
"2126","omp","withoutIO","elephant",32,64,8.309414,74,46,126,0.002380616
"2127","omp","withoutIO","elephant",32,64,8.743881,95,66,126,0.002393965
"2128","omp","withoutIO","elephant",32,64,8.459327,93,50,126,0.002300327
"2129","omp","withoutIO","elephant",32,64,8.894362,95,73,126,0.002339014
"2130","omp","withoutIO","elephant",32,64,8.520937,92,62,127,0.002371738
"2131","omp","withoutIO","elephant",32,128,32.409914,98,67,127,0.005685662
"2132","omp","withoutIO","elephant",32,128,29.1646,91,75,126,0.00481065
"2133","omp","withoutIO","elephant",32,128,29.280592,96,76,127,0.005040107
"2134","omp","withoutIO","elephant",32,128,29.295553,90,67,126,0.005387128
"2135","omp","withoutIO","elephant",32,128,30.91986,97,69,126,0.005684725
"2136","omp","withoutIO","elephant",32,128,28.91959,88,62,128,0.005377793
"2137","omp","withoutIO","elephant",32,128,29.187576,97,59,126,0.005390087
"2138","omp","withoutIO","elephant",32,128,29.688904,97,52,127,0.004890595
"2139","omp","withoutIO","elephant",32,128,29.203054,96,75,125,0.005428025
"2140","omp","withoutIO","elephant",32,128,28.92954,96,80,126,0.005199175
"2141","omp","withoutIO","elephant",32,256,114.80892,93,67,124,0.016316154
"2142","omp","withoutIO","elephant",32,256,115.786488,108,80,127,0.01671569
"2143","omp","withoutIO","elephant",32,256,116.90598,100,67,126,0.016093323
"2144","omp","withoutIO","elephant",32,256,117.520139,106,75,128,0.016927156
"2145","omp","withoutIO","elephant",32,256,117.841804,104,78,127,0.017523613
"2146","omp","withoutIO","elephant",32,256,116.616983,101,67,127,0.016240642
"2147","omp","withoutIO","elephant",32,256,117.392143,108,73,126,0.016234446
"2148","omp","withoutIO","elephant",32,256,116.869789,101,71,127,0.015995985
"2149","omp","withoutIO","elephant",32,256,116.632321,104,76,127,0.016095603
"2150","omp","withoutIO","elephant",32,256,116.871952,104,78,128,0.016129303
"2151","omp","withoutIO","elephant",32,512,460.777758,128,72,128,0.060675214
"2152","omp","withoutIO","elephant",32,512,459.684244,118,64,124,0.060623105
"2153","omp","withoutIO","elephant",32,512,473.841851,132,70,127,0.062086319
"2154","omp","withoutIO","elephant",32,512,470.151231,135,70,127,0.060684052
"2155","omp","withoutIO","elephant",32,512,469.868402,136,69,128,0.061024162
"2156","omp","withoutIO","elephant",32,512,468.865179,144,74,128,0.06112322
"2157","omp","withoutIO","elephant",32,512,475.704538,138,80,127,0.061831549
"2158","omp","withoutIO","elephant",32,512,471.285468,135,84,126,0.061696532
"2159","omp","withoutIO","elephant",32,512,476.633868,138,78,127,0.06281687
"2160","omp","withoutIO","elephant",32,512,470.185487,139,78,127,0.060728055
"2161","omp","withoutIO","elephant",32,1024,1864.695431,272,88,127,0.235567903
"2162","omp","withoutIO","elephant",32,1024,1869.526426,271,87,128,0.239881934
"2163","omp","withoutIO","elephant",32,1024,1874.85414,275,96,127,0.236725451
"2164","omp","withoutIO","elephant",32,1024,1884.785824,273,80,124,0.239593689
"2165","omp","withoutIO","elephant",32,1024,1781.806503,234,89,126,0.226396841
"2166","omp","withoutIO","elephant",32,1024,1802.754799,237,101,128,0.228228969
"2167","omp","withoutIO","elephant",32,1024,1786.994661,283,86,128,0.227015285
"2168","omp","withoutIO","elephant",32,1024,1781.071935,250,93,126,0.226892562
"2169","omp","withoutIO","elephant",32,1024,1834.581925,283,86,127,0.232577826
"2170","omp","withoutIO","elephant",32,1024,1793.723977,230,77,127,0.226217782
"2171","omp","withoutIO","elephant",32,2048,7247.778743,962,83,128,0.909637237
"2172","omp","withoutIO","elephant",32,2048,7280.938681,951,92,127,0.914916793
"2173","omp","withoutIO","elephant",32,2048,7411.016962,977,89,127,0.929814305
"2174","omp","withoutIO","elephant",32,2048,7289.181368,909,91,126,0.915131606
"2175","omp","withoutIO","elephant",32,2048,7333.542858,974,102,128,0.920846122
"2176","omp","withoutIO","elephant",32,2048,7331.833914,930,100,127,0.921494292
"2177","omp","withoutIO","elephant",32,2048,7325.939398,926,94,127,0.918982824
"2178","omp","withoutIO","elephant",32,2048,7334.296069,872,102,126,0.920770224
"2179","omp","withoutIO","elephant",32,2048,7398.990712,935,85,126,0.928227764
"2180","omp","withoutIO","elephant",32,2048,7390.208812,929,106,126,0.92848238
"2181","omp","withoutIO","elephant",32,4096,29557.671417,3674,106,125,3.703310325
"2182","omp","withoutIO","elephant",32,4096,29322.044433,3622,97,126,3.670110522
"2183","omp","withoutIO","elephant",32,4096,29546.742637,3695,99,126,3.697059648
"2184","omp","withoutIO","elephant",32,4096,29621.971966,3687,108,126,3.7084131
"2185","omp","withoutIO","elephant",32,4096,29642.836699,3786,92,127,3.71166582
"2186","omp","withoutIO","elephant",32,4096,29739.966855,3714,106,127,3.721268991
"2187","omp","withoutIO","elephant",32,4096,29439.708649,3729,96,128,3.685615108
"2188","omp","withoutIO","elephant",32,4096,28946.442603,3671,117,128,3.622344557
"2189","omp","withoutIO","elephant",32,4096,29273.592661,3690,106,127,3.664330198
"2190","omp","withoutIO","elephant",32,4096,29499.759569,3706,87,127,3.691738018
"2191","omp","withoutIO","elephant",32,8192,118180.318287,14786,95,126,14.785984696
"2192","omp","withoutIO","elephant",32,8192,118640.971683,14901,102,126,14.83675265
"2193","omp","withoutIO","elephant",32,8192,117086.554043,14642,148,126,14.648317301
"2194","omp","withoutIO","elephant",32,8192,118873.615108,14939,118,127,14.868637507
"2195","omp","withoutIO","elephant",32,8192,118186.043567,14858,106,125,14.780062799
"2196","omp","withoutIO","elephant",32,8192,117199.456876,14734,106,126,14.656584653
"2197","omp","withoutIO","elephant",32,8192,118690.404972,14921,102,126,14.844177436
"2198","omp","withoutIO","elephant",32,8192,117704.49625,14806,93,127,14.719024342
"2199","omp","withoutIO","elephant",32,8192,119075.414497,14955,109,128,14.892943058
"2200","omp","withoutIO","elephant",32,8192,118309.439582,14912,124,128,14.800660241
"2201","pth","withoutIO","elephant",1,16,0.878384,1,1,62,0.001123435
"2202","pth","withoutIO","elephant",1,16,0.853502,1,1,63,0.001099881
"2203","pth","withoutIO","elephant",1,16,0.866402,1,1,60,0.001124182
"2204","pth","withoutIO","elephant",1,16,0.900678,1,1,63,0.001164829
"2205","pth","withoutIO","elephant",1,16,0.880551,1,1,62,0.001118775
"2206","pth","withoutIO","elephant",1,16,0.898497,1,1,63,0.001168765
"2207","pth","withoutIO","elephant",1,16,0.938262,1,1,61,0.001234062
"2208","pth","withoutIO","elephant",1,16,0.892178,1,1,61,0.001206165
"2209","pth","withoutIO","elephant",1,16,0.943692,1,1,63,0.001241596
"2210","pth","withoutIO","elephant",1,16,1.00211,1,1,63,0.00134143
"2211","pth","withoutIO","elephant",1,32,2.047599,1,1,63,0.002322075
"2212","pth","withoutIO","elephant",1,32,2.011751,1,1,61,0.002319703
"2213","pth","withoutIO","elephant",1,32,2.075938,1,1,62,0.002345348
"2214","pth","withoutIO","elephant",1,32,2.114539,1,1,62,0.002415793
"2215","pth","withoutIO","elephant",1,32,2.084294,1,1,63,0.00242445
"2216","pth","withoutIO","elephant",1,32,2.032004,1,1,61,0.002328684
"2217","pth","withoutIO","elephant",1,32,2.004479,1,1,63,0.002255072
"2218","pth","withoutIO","elephant",1,32,2.204589,1,1,63,0.002494938
"2219","pth","withoutIO","elephant",1,32,2.039672,1,1,59,0.002354462
"2220","pth","withoutIO","elephant",1,32,2.03906,1,1,63,0.0023516
"2221","pth","withoutIO","elephant",1,64,6.861569,1,1,63,0.007209215
"2222","pth","withoutIO","elephant",1,64,6.858873,1,1,63,0.007246823
"2223","pth","withoutIO","elephant",1,64,6.745728,1,1,63,0.00707286
"2224","pth","withoutIO","elephant",1,64,6.71258,1,1,62,0.007118563
"2225","pth","withoutIO","elephant",1,64,6.835603,1,1,63,0.007166659
"2226","pth","withoutIO","elephant",1,64,6.714472,2,1,62,0.007035096
"2227","pth","withoutIO","elephant",1,64,6.877993,1,1,62,0.007193032
"2228","pth","withoutIO","elephant",1,64,6.52918,1,2,61,0.006817244
"2229","pth","withoutIO","elephant",1,64,6.590246,1,1,63,0.006901051
"2230","pth","withoutIO","elephant",1,64,6.691699,1,1,63,0.006973961
"2231","pth","withoutIO","elephant",1,128,24.918508,1,1,60,0.02527614
"2232","pth","withoutIO","elephant",1,128,24.871684,1,1,61,0.025163582
"2233","pth","withoutIO","elephant",1,128,24.844332,1,1,63,0.025190731
"2234","pth","withoutIO","elephant",1,128,24.907579,1,1,63,0.025205384
"2235","pth","withoutIO","elephant",1,128,24.96869,1,1,63,0.025241256
"2236","pth","withoutIO","elephant",1,128,25.087996,1,1,63,0.025381439
"2237","pth","withoutIO","elephant",1,128,25.073325,1,2,62,0.0253462
"2238","pth","withoutIO","elephant",1,128,25.040796,1,1,63,0.025319429
"2239","pth","withoutIO","elephant",1,128,24.947035,1,1,62,0.02528195
"2240","pth","withoutIO","elephant",1,128,24.77908,1,1,63,0.025085237
"2241","pth","withoutIO","elephant",1,256,98.351825,2,1,62,0.098668273
"2242","pth","withoutIO","elephant",1,256,99.098016,2,1,63,0.099394231
"2243","pth","withoutIO","elephant",1,256,97.83586,1,1,63,0.098145621
"2244","pth","withoutIO","elephant",1,256,96.360357,3,1,62,0.096665852
"2245","pth","withoutIO","elephant",1,256,98.053605,1,1,63,0.098362357
"2246","pth","withoutIO","elephant",1,256,98.429769,1,1,63,0.098739832
"2247","pth","withoutIO","elephant",1,256,97.466179,1,1,61,0.097752231
"2248","pth","withoutIO","elephant",1,256,98.279045,1,1,62,0.098593714
"2249","pth","withoutIO","elephant",1,256,97.635903,1,1,62,0.09797319
"2250","pth","withoutIO","elephant",1,256,99.358103,1,1,63,0.099719871
"2251","pth","withoutIO","elephant",1,512,381.569939,2,1,62,0.381863009
"2252","pth","withoutIO","elephant",1,512,390.43055,1,1,63,0.390730263
"2253","pth","withoutIO","elephant",1,512,389.087325,1,1,62,0.389429458
"2254","pth","withoutIO","elephant",1,512,389.253342,2,1,62,0.389609952
"2255","pth","withoutIO","elephant",1,512,384.967748,1,1,61,0.385314799
"2256","pth","withoutIO","elephant",1,512,397.399568,1,1,63,0.397732137
"2257","pth","withoutIO","elephant",1,512,402.3212,3,1,62,0.402669324
"2258","pth","withoutIO","elephant",1,512,396.057589,1,1,61,0.396464464
"2259","pth","withoutIO","elephant",1,512,386.168073,3,1,63,0.386564507
"2260","pth","withoutIO","elephant",1,512,391.224323,2,1,63,0.391638795
"2261","pth","withoutIO","elephant",1,1024,1537.736396,6,1,63,1.538163984
"2262","pth","withoutIO","elephant",1,1024,1540.081143,4,1,63,1.540488788
"2263","pth","withoutIO","elephant",1,1024,1547.923105,4,1,63,1.548379495
"2264","pth","withoutIO","elephant",1,1024,1497.607673,4,1,63,1.498070633
"2265","pth","withoutIO","elephant",1,1024,1586.358985,5,1,62,1.586750221
"2266","pth","withoutIO","elephant",1,1024,1557.992957,2,1,62,1.558378878
"2267","pth","withoutIO","elephant",1,1024,1520.939777,4,1,63,1.521362083
"2268","pth","withoutIO","elephant",1,1024,1576.382158,4,1,62,1.576790468
"2269","pth","withoutIO","elephant",1,1024,1540.483807,2,1,63,1.540881331
"2270","pth","withoutIO","elephant",1,1024,1564.663766,4,1,63,1.565070531
"2271","pth","withoutIO","elephant",1,2048,6222.057088,11,1,63,6.222632902
"2272","pth","withoutIO","elephant",1,2048,6189.709344,14,1,63,6.190372578
"2273","pth","withoutIO","elephant",1,2048,6203.782002,13,1,63,6.204355912
"2274","pth","withoutIO","elephant",1,2048,6269.169902,11,1,62,6.269798011
"2275","pth","withoutIO","elephant",1,2048,6059.287303,12,1,59,6.059898223
"2276","pth","withoutIO","elephant",1,2048,6211.369233,12,1,62,6.211993025
"2277","pth","withoutIO","elephant",1,2048,6259.287383,13,1,62,6.259947062
"2278","pth","withoutIO","elephant",1,2048,6269.35692,12,1,61,6.269995812
"2279","pth","withoutIO","elephant",1,2048,6218.457096,12,1,63,6.21904616
"2280","pth","withoutIO","elephant",1,2048,6042.395512,11,1,62,6.04297591
"2281","pth","withoutIO","elephant",1,4096,24801.502314,45,2,62,24.802628654
"2282","pth","withoutIO","elephant",1,4096,24895.070527,45,1,62,24.8961266
"2283","pth","withoutIO","elephant",1,4096,24699.360394,45,1,61,24.700561729
"2284","pth","withoutIO","elephant",1,4096,24640.351618,44,1,62,24.641496471
"2285","pth","withoutIO","elephant",1,4096,24655.938102,43,1,61,24.657113521
"2286","pth","withoutIO","elephant",1,4096,24880.61286,46,1,63,24.881729587
"2287","pth","withoutIO","elephant",1,4096,25311.600463,46,1,61,25.313000731
"2288","pth","withoutIO","elephant",1,4096,24717.592919,45,1,62,24.71874066
"2289","pth","withoutIO","elephant",1,4096,24790.484781,45,1,60,24.791801028
"2290","pth","withoutIO","elephant",1,4096,24806.636423,44,1,63,24.807762793
"2291","pth","withoutIO","elephant",1,8192,98975.440979,174,1,63,98.97869502
"2292","pth","withoutIO","elephant",1,8192,99433.568455,174,1,63,99.437328895
"2293","pth","withoutIO","elephant",1,8192,99194.573227,176,1,62,99.198318892
"2294","pth","withoutIO","elephant",1,8192,99705.395351,176,1,61,99.709236245
"2295","pth","withoutIO","elephant",1,8192,99960.136841,177,1,63,99.963465326
"2296","pth","withoutIO","elephant",1,8192,98348.287625,176,1,63,98.3516082
"2297","pth","withoutIO","elephant",1,8192,98887.631713,175,1,63,98.891080633
"2298","pth","withoutIO","elephant",1,8192,99429.647154,176,1,62,99.433617214
"2299","pth","withoutIO","elephant",1,8192,97924.429834,173,1,65,97.927975626
"2300","pth","withoutIO","elephant",1,8192,99543.633723,179,1,61,99.547720418
"2301","pth","withoutIO","elephant",2,16,1.068277,3,2,65,0.001133277
"2302","pth","withoutIO","elephant",2,16,1.01726,3,2,65,0.001057475
